id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1751469194791805298,"@AikmanCMU @AmyBrewKnights I miss JETS Pizza.  

They have one in Henderson.

I probably annoy the living shit out of Alec Martinez when I tweet to him that he should open a few more out here in Vegas.",https://twitter.com/grimacemcdonal1/status/1751469194791805298,tweet,grimacemcdonald🍔🍟🍺🏒⏳🍀🥃🍸💰🏈🏴‍☠️,@grimacemcdonal1,'Merica.,"@AikmanCMU,@AmyBrewKnights",,1,0,0,2,24,0,2024-01-27 23:56:11,,
1751469179872653792,"@TripInChina HONEY. PICTURE ME ON MY KNEE,
WITH TEA FOR TWO.
JUST YOU AND ME . NO MOBILE TO ANNOY US.
JUST YOU AND ME.🥰🥰🥰🥰",https://twitter.com/notify911/status/1751469179872653792,tweet,thomas lew,@notify911,,@TripInChina,,0,0,0,0,7,0,2024-01-27 23:56:07,,
1751469068761329875,Live warming up on the sticks for builds 🤗 https://t.co/EgFiE7I9Pm https://t.co/jTTDmPhPGg,https://twitter.com/AnnoyPrincess/status/1751469068761329875,tweet,❄️☃️Prada☃️❄️,@AnnoyPrincess,"San Jose, CA",,,0,0,0,6,161,0,2024-01-27 23:55:41,https://pbs.twimg.com/media/GE531YNboAEc91X.jpg,
1751469061144563987,"It's so weird when people follow and unfollow me within a couple of hours, that's too long to be an accidental follow and not long enough for me to really annoy you",https://twitter.com/halfpixie_/status/1751469061144563987,tweet,pix,@halfpixie_,antis / minors dni,,,1,0,0,6,135,0,2024-01-27 23:55:39,,
1751468954478911757,"@KaleRBH @Noellenarwhal @So_damntired @TheCIVICSc Wow  Ben, your take on relationships is weird. There are many things that my husband does that annoy me and vice versa. The dynamic power is in mutual respect, open conversations, and compromising. And THAT is the going trend in relationships these days.",https://twitter.com/EatKS/status/1751468954478911757,tweet,Nikki EatKS,@EatKS,Somewhere in Canada,"@KaleRBH,@Noellenarwhal,@So_damntired,@TheCIVICSc",,1,0,0,2,22,0,2024-01-27 23:55:14,,
1751468525435207822,people annoy tf outta me,https://twitter.com/shaniyapolk/status/1751468525435207822,tweet,NIYA,@shaniyapolk,,,,0,0,0,0,74,0,2024-01-27 23:53:31,,
1751467981140296093,@treeisafish Depends if I get to annoy you,https://twitter.com/Jayden_Danziel/status/1751467981140296093,tweet,Jayden Danziel,@Jayden_Danziel,,@treeisafish,,0,0,0,1,4,0,2024-01-27 23:51:22,,
1751467951104888987,"@Rob4449 Awahahahaha 
😆😂🤣😂😆😆🤣😂 it’s never too early to annoy a neighbour you don’t like! 😂😆🤣 get a chainsaw going for good measure! 😆😂🤣",https://twitter.com/DesFitzpatrick5/status/1751467951104888987,tweet,Des Fitzpatrick,@DesFitzpatrick5,,@Rob4449,,0,0,0,0,4,0,2024-01-27 23:51:14,,
1751467869874143623,@KenRob88048808 @abcnews Sounds good to me :) .. put it in Peter Dutton's suggestion box ..hahaah... I annoy him all the time these days LOL,https://twitter.com/ReeDiamond2/status/1751467869874143623,tweet,Ree ⁂⁛,@ReeDiamond2,EARTH,"@KenRob88048808,@abcnews",,0,0,0,1,3,0,2024-01-27 23:50:55,,
1751467650302067092,sometimes my man will leave me on read and idk if it's an accident or intentional to annoy me LMFAOOO,https://twitter.com/lindsseyyy_/status/1751467650302067092,tweet,♡ | MISSES 5SOS🩷,@lindsseyyy_,"htx🤘🏻 ",,,0,0,0,0,28,0,2024-01-27 23:50:03,,
1751467113288548853,@kangaroos991 No actually you annoy us. Not scared of you at all.,https://twitter.com/KittyAnnTom/status/1751467113288548853,tweet,KittyAnn,@KittyAnnTom,,@kangaroos991,,0,0,0,0,1,0,2024-01-27 23:47:55,,
1751466845918445898,I appreciate the times when people remember that I annoy them and then leave me alone for a while. I get so much done.,https://twitter.com/ashrwhit/status/1751466845918445898,tweet,Ash.,@ashrwhit,,,,0,0,0,0,3,0,2024-01-27 23:46:51,,
1751466552212574528,@adTumbler Thank you! It's awful that some people exist only to annoy other people.,https://twitter.com/gdianenelson/status/1751466552212574528,tweet,GDiane,@gdianenelson,"Fontana, CA",@adTumbler,,0,0,0,0,1,0,2024-01-27 23:45:41,,
1751466453067559247,아무리 내 동기가 분노라지만 이렇게까지 시동 걸어줄 필요 없는데,https://twitter.com/annoy92/status/1751466453067559247,tweet,구비,@annoy92,,,,1,0,0,0,9,0,2024-01-27 23:45:17,,
1751466274859958427,@SumSumSeVeN @niicozze Then I annoy @taketwohershey,https://twitter.com/vyoutifulchimmy/status/1751466274859958427,tweet,NYX⁷ꪜamp |||🇵🇸,@vyoutifulchimmy," she/her","@SumSumSeVeN,@niicozze,@taketwohershey",,1,0,0,0,29,0,2024-01-27 23:44:35,,
1751466224087707858,"If I don’t annoy you, I don’t like you",https://twitter.com/Amallkb/status/1751466224087707858,tweet,أمـل,@Amallkb,"Denver, CO",,,0,0,0,0,6,0,2024-01-27 23:44:23,,
1751466165388398753,@puthimonthenews there was a bomb threat at my school and i was waiting for so long for that shit to happen it turned out he made the threat as a joke to annoy his mom,https://twitter.com/gyros_theory/status/1751466165388398753,tweet,DNGR 🧛🏽‍♂️,@gyros_theory,,@puthimonthenews,,0,0,0,1,17,0,2024-01-27 23:44:09,,
1751465238820479481,@stuygad @H_H_Gray It’s just changed to Amber as he was riding through! That is legal ! So as much as bikers annoy me and this film everything culture is boring ! Let’s not try to find issues when there aren’t any !,https://twitter.com/TheLoKoLoCo/status/1751465238820479481,tweet,TheLoKoLoCo,@TheLoKoLoCo,"Windsor, England","@stuygad,@H_H_Gray",,0,0,0,0,33,0,2024-01-27 23:40:28,,
1751465122768273776,"@PotusTrump2023 @unlimited_ls ""People who annoy you"".....",https://twitter.com/cdschenker00/status/1751465122768273776,tweet,me217,@cdschenker00,"Ohio, USA","@PotusTrump2023,@unlimited_ls",,0,0,0,1,6,0,2024-01-27 23:40:00,,
1751464909232091424,"@ThompsonScribe At least Steph was able to get some rest but if CoJos entire purpose was to annoy the inbounder, u could’ve just had Trayce do that",https://twitter.com/iWaveyyYT/status/1751464909232091424,tweet,iWaveyy,@iWaveyyYT,"San Francisco, CA",@ThompsonScribe,,0,0,0,2,141,0,2024-01-27 23:39:09,,
1751464385267003488,@margaretcwelsh This guy's whole thing as Lt Governor was waving the pride flag at people to annoy them. Why is this behavior out of character?,https://twitter.com/daveedollars/status/1751464385267003488,tweet,Billy Wonka,@daveedollars,"Pittsburgh, PA",@margaretcwelsh,,0,0,0,0,8,0,2024-01-27 23:37:04,,
1751463841165148189,@frostsungss @northstarsung U JUST LIKE TO ANNOY ME GOSH,https://twitter.com/jaembarbie/status/1751463841165148189,tweet,tiff ✩,@jaembarbie,,"@frostsungss,@northstarsung",,1,0,0,0,23,0,2024-01-27 23:34:55,,
1751463694851023236,@kangaroos991 More like annoy,https://twitter.com/AlexG1131063/status/1751463694851023236,tweet,Alex G,@AlexG1131063,,@kangaroos991,,0,0,0,0,1,0,2024-01-27 23:34:20,,
1751463654543765948,@WWEGareth 30 gonna annoy fans in the stadium can already tell 😭😭,https://twitter.com/ScottTHFC23/status/1751463654543765948,tweet,Scott | #3 #4 |,@ScottTHFC23,,@WWEGareth,,0,0,0,1,38,0,2024-01-27 23:34:10,,
1751463347323596890,Union organizers in space. I would watch.,https://twitter.com/larryn1966/status/1751463347323596890,tweet,Paid to agitate willing to annoy for free. #BLM,@larryn1966,"Richfield, MN",,,0,0,0,4,113,0,2024-01-27 23:32:57,,
1751462797756502071,my high ass is about to make pierogies and then scroll tl and annoy everyone https://t.co/UC9wD2VDNC,https://twitter.com/yunoksw/status/1751462797756502071,tweet,lychee🧃,@yunoksw,jaeyong’s house,,,3,1,0,13,255,0,2024-01-27 23:30:46,https://pbs.twimg.com/tweet_video_thumb/GE5yIVIWwAA-swE.jpg,https://video.twimg.com/tweet_video/GE5yIVIWwAA-swE.mp4
1751462579224916108,"Hey bro, I am saying this in the most disrespectful way: just because you fashion yourself as a slave to your job doesn't mean others do. If you're actually a ""knowledge worker"" than act like you have some fucking leverage, dear God you annoy me",https://twitter.com/onemovingpart/status/1751462579224916108,tweet,The Brightest Day,@onemovingpart,Scaryland,,,0,0,0,0,17,0,2024-01-27 23:29:54,,
1751462421322150378,"England completed the lead of 150. Pope continue to annoy the Indian bowling depth.
If the lead gets over 200 then the game gets some life.

#INDvsENG #RohitSharma #pope",https://twitter.com/Hustleranyday/status/1751462421322150378,tweet,Admirer,@Hustleranyday,Vijayawada,,"#INDvsENG,#RohitSharma,#pope",0,1,0,0,189,0,2024-01-27 23:29:16,,
1751462314593665348,"my mom said that whenever me and my dad are together we are both starting problems and annoy her 

imo i feel like thats her fault for lettin my dad hit on valentines day she shouldve known me and him was gon be the top duo",https://twitter.com/nggamari/status/1751462314593665348,tweet,autumn 🔛🔝,@nggamari,READ CARRD BYF 🙏🏾,,,0,0,0,0,10,0,2024-01-27 23:28:51,,
1751462313574420757,"They annoy the hell out of me, real bad. But i love my parents",https://twitter.com/RayMarie86/status/1751462313574420757,tweet,RAY$AP,@RayMarie86,,,,0,0,1,0,16,0,2024-01-27 23:28:50,,
1751462245044003297,@Tamzilla_52 Annoy is the word she was looking for.,https://twitter.com/ArrowJonny/status/1751462245044003297,tweet,Jonny Arrow 🇺🇸,@ArrowJonny,USA,@Tamzilla_52,,1,0,1,2,67,0,2024-01-27 23:28:34,,
1751462132774731886,"@Mercurial_Missy It’s Alastor he’s trolling you, but that’s probably a good sign I say, bring the card print to sign that or bring the egg boys just to annoy him with it lol",https://twitter.com/rsakura7/status/1751462132774731886,tweet,Rachel,@rsakura7,"Indiana, USA",@Mercurial_Missy,,0,0,0,1,15,0,2024-01-27 23:28:07,,
1751461847134330905,@sumomona @xiaoaishiteru i feel a similar way about him and kenty where they both annoy me (i unfollowed kenty cuz his wannabe celeb insta was annoying to me) but they were at one point THE male idol for me so it's like. idk,https://twitter.com/anshinx3shitai/status/1751461847134330905,tweet,shells,@anshinx3shitai,lezhin 3D food department,"@sumomona,@xiaoaishiteru",,1,0,0,0,17,0,2024-01-27 23:26:59,,
1751461733456322566,"@pinkprincessin1 Wait, though. Are you saying that if I annoy someone enough to start a physical fight, I can then have my revenge?? 

Also /s (just in case in wasn’t obvious)",https://twitter.com/crazygingerlady/status/1751461733456322566,tweet,Ridiculous Ginger,@crazygingerlady,"Vancouver Island, Canada ",@pinkprincessin1,,0,0,0,0,4,0,2024-01-27 23:26:32,,
1751460966322028797,"hannibal, bbt, the office. dontttt annoy mee",https://twitter.com/deweysautism/status/1751460966322028797,tweet,ari :) !,@deweysautism,23 bi they/them mixed  🇵🇰,,,0,0,0,0,15,0,2024-01-27 23:23:29,,
1751460761174761711,Hnm meowing just to annoy Tetta is a canon event,https://twitter.com/ChiYubuy/status/1751460761174761711,tweet,Chi,@ChiYubuy,They/Them,,,0,0,0,0,15,0,2024-01-27 23:22:40,,
1751460745496174863,@ddalsoul maybe if i annoy enough people with it,https://twitter.com/GIRL0FTHEMONTH/status/1751460745496174863,tweet,jopping VOTE FOR SONG D,@GIRL0FTHEMONTH,17 he/him white multistan :3,@ddalsoul,,0,0,0,1,18,0,2024-01-27 23:22:36,,
1751460731868852468,So I’m irritated at Nicki but yall “coked up” and “she’s crazy” comments annoy me. Whew do yall know that yall are in community with mentally ill people or people in their addiction? Do yall not hear yourselves sometimes? Girl shes a rape apologist. Can you focus? Like-,https://twitter.com/HeyImVeryDrew/status/1751460731868852468,tweet,Drew,@HeyImVeryDrew,"Philadelphia, PA",,,1,0,0,3,172,0,2024-01-27 23:22:33,,
1751460494244753713,"@ryandbusse Scare?  No.   Annoy, probably.   She looks like she's always 2.1 seconds away from asking for the manager.",https://twitter.com/Smast16/status/1751460494244753713,tweet,Just Nope 1776,@Smast16,,@ryandbusse,,0,0,0,0,3,0,2024-01-27 23:21:37,,
1751460433439957079,@Anxiouandy I will be. Twter m0rons just annoy me is all. I’m probably gonna get off Twitter for the night.,https://twitter.com/c0smiclee/status/1751460433439957079,tweet,✨Lee✨Husk’s actual wife 🐱💖,@c0smiclee,,@Anxiouandy,,0,0,0,0,26,0,2024-01-27 23:21:22,,
1751460427047854429,"His new goal is to annoy that killer as much as possible.

Testing something.",https://twitter.com/RequiemsFinest/status/1751460427047854429,tweet,αєтнєя αηηιнιℓαтσя,@RequiemsFinest,#99 18+ / MDNI,,,0,1,0,1,92,0,2024-01-27 23:21:21,,
1751460250731901117,@charliekirk11 To annoy you?,https://twitter.com/remrieder/status/1751460250731901117,tweet,Rem Rieder,@remrieder,Philadelphia,@charliekirk11,,0,0,0,0,-,0,2024-01-27 23:20:38,,
1751460090681630804,@Hahamax_ Gm Annoy,https://twitter.com/lokireddy28/status/1751460090681630804,tweet,NeellokiiVanga🤌❤️,@lokireddy28,"Bengaluru, India",@Hahamax_,,1,0,0,0,17,0,2024-01-27 23:20:00,,
1751459526153568703,Sumpah annoy bila mamat ni post. Tak habis2 nak menegakkan benang yg basah🤦🏻,https://twitter.com/mohdwafiqie/status/1751459526153568703,tweet,Piqi,@mohdwafiqie,Kuantan,,,0,0,0,0,19,0,2024-01-27 23:17:46,,
1751459512051974190,Im like 88% dae and kieran hate me and just pretend to like me and they shit talk me behind my back. Like Ik damn well I annoy the shit out of them and they despise me..,https://twitter.com/porcelain_tearz/status/1751459512051974190,tweet,Dollie/Leo,@porcelain_tearz,,,,0,0,0,0,49,0,2024-01-27 23:17:42,,
1751459362764136732,WAIT I CAN MAKE A THREAD SO I DONT ANNOY EVERYONE,https://twitter.com/kgxrv/status/1751459362764136732,tweet,kat ☂︎,@kgxrv,sljgc qtctwt ludwiggly,,,0,0,0,0,19,0,2024-01-27 23:17:07,,
1751459236985610321,@MaoYugen No I would not press the button. Femboys annoy me,https://twitter.com/Tokenbxby/status/1751459236985610321,tweet,-- 𝒌𝒊𝒕𝒕𝒚 --,@Tokenbxby,,@MaoYugen,,0,0,0,0,10,0,2024-01-27 23:16:37,,
1751459202219085843,i love this show but they blatantly stole this joke from Kath and Kim and it will never not annoy me,https://twitter.com/BronteWillis/status/1751459202219085843,tweet,Bronte Willis,@BronteWillis,Australia ❤,,,0,0,0,1,47,0,2024-01-27 23:16:29,,
1751458796654751953,"@NoCisgender That refresh business used to annoy me - you reply to something a long way down the stack, then come back and you're at the top again. 😠
Then they fixed it, which was great. Now it's gone back again! Infuriating.",https://twitter.com/GCPaulM/status/1751458796654751953,tweet,Paul🛡🇺🇦,@GCPaulM,"Telegraph Hill, Sarf London",@NoCisgender,,1,0,0,1,26,0,2024-01-27 23:14:52,,
1751458640987312415,Woke up ready to annoy the world today.,https://twitter.com/Vicky_Rickie/status/1751458640987312415,tweet,Cheptab Tugen 📚 🇦🇺 🇰🇪,@Vicky_Rickie,"City  of   Perth ",,,2,0,3,15,261,0,2024-01-27 23:14:15,,
1751458629814038536,"@Reds_ofcl if your aim was to annoy me, congratulations you succeeded 👍",https://twitter.com/Badwolf_7/status/1751458629814038536,tweet,Madame Query 🕊️,@Badwolf_7,Australia,@Reds_ofcl,,1,0,0,0,19,0,2024-01-27 23:14:12,,
1751458451660660766,why is is always so difficult to get in contact with my time sometimes like it’s really starting to annoy me😃,https://twitter.com/greysex_/status/1751458451660660766,tweet,Mrs. R𓆩♡𓆪✮⋆˙,@greysex_,any pronouns ar49🪼࿐ mw kabi ♡,,,0,0,0,0,28,0,2024-01-27 23:13:30,,
1751458311017320624,"@xerwo I could use “in the end, it’s just gatekeeping” to counter literally every single reason not to do something to ruin Mythic raiding for you guys.

You can’t market things as exclusive and then sell them at a later date. This is obviously going to annoy people 😂",https://twitter.com/Christofuhr1/status/1751458311017320624,tweet,Chris,@Christofuhr1,,@xerwo,,0,0,0,0,56,0,2024-01-27 23:12:56,,
1751458077197660593,@Lynx_Air What is going on with your booking?  This is the second notice of changes to my flight for the end of March.  You are really messing with my bookings (hotels and passes I have already paid for).  Moving flight days is really starting to annoy me.,https://twitter.com/BryceGodenir/status/1751458077197660593,tweet,Bryce Godenir,@BryceGodenir,"Alberta, Canada",@Lynx_Air,,0,0,0,0,4,0,2024-01-27 23:12:00,,
1751457919663550675,@LaurenWitzkeDE Love to annoy people,https://twitter.com/RodneyMunch11/status/1751457919663550675,tweet,Rodney_Munch,@RodneyMunch11,"La Fayette ny ",@LaurenWitzkeDE,,0,0,0,0,62,0,2024-01-27 23:11:23,,
1751457896926437587,i wanna annoy someone,https://twitter.com/nfurnami/status/1751457896926437587,tweet,ً,@nfurnami,,,,1,0,0,0,56,0,2024-01-27 23:11:17,,
1751457569770512743,Not gonna lie this Fortnite map has s beginning to kinda annoy my why does it gotta be all mountainous and shit,https://twitter.com/YumeNikkole/status/1751457569770512743,tweet,Nicole,@YumeNikkole,New York,,,0,0,0,0,26,0,2024-01-27 23:09:59,,
1751457421342433464,Me when I remember I have a boyfriend I can annoy with my antics https://t.co/2jyrC2y9H2,https://twitter.com/whisperingcorr/status/1751457421342433464,tweet,Whispering (comms open),@whisperingcorr,The forgotten corridors,,,0,0,0,1,19,0,2024-01-27 23:09:24,https://pbs.twimg.com/media/GE5tPNmXUAIcyV9.jpg,
